,theta,phi,cluster
1109,0.05,0.098,2
1110,0.05,0.1,2
1111,0.055,-0.1,3
1112,0.055,-0.098,3
1113,0.055,-0.096,3
1114,0.055,-0.094,3
1115,0.055,-0.092,3
1116,0.055,-0.09,3
1117,0.055,-0.088,3
1118,0.055,-0.086,3
1119,0.055,-0.084,3
1120,0.055,-0.082,3
1121,0.055,-0.08,3
1122,0.055,-0.078,3
1123,0.055,-0.076,3
1124,0.055,-0.074,3
1125,0.055,-0.072,3
1126,0.055,-0.07,3
1127,0.055,-0.068,3
1128,0.055,-0.066,3
1129,0.055,-0.064,3
1130,0.055,-0.062,3
1131,0.055,-0.06,3
1132,0.055,-0.058,3
1133,0.055,-0.056,3
1134,0.055,-0.054,3
1135,0.055,-0.052,3
1136,0.055,-0.05,3
1137,0.055,-0.048,3
1138,0.055,-0.046,3
1139,0.055,-0.044,3
1140,0.055,-0.042,3
1141,0.055,-0.04,3
1142,0.055,-0.038,3
1143,0.055,-0.036,3
1144,0.055,-0.034,3
1145,0.055,-0.032,3
1146,0.055,-0.03,3
1147,0.055,-0.028,3
1148,0.055,-0.026,3
1149,0.055,-0.024,3
1150,0.055,-0.022,3
1151,0.055,-0.02,3
1152,0.055,-0.018,3
1153,0.055,-0.016,3
1154,0.055,-0.014,3
1155,0.055,-0.012,3
1156,0.055,-0.01,3
1157,0.055,-0.008,3
1158,0.055,-0.006,1
1159,0.055,-0.004,1
1160,0.055,-0.002,1
1161,0.055,0.0,1
1162,0.055,0.002,1
1163,0.055,0.004,2
1164,0.055,0.006,2
1165,0.055,0.008,2
1166,0.055,0.01,2
1167,0.055,0.012,2
1168,0.055,0.014,2
1169,0.055,0.016,2
1170,0.055,0.018,2
1171,0.055,0.02,2
1172,0.055,0.022,2
1173,0.055,0.024,2
1174,0.055,0.026,2
1175,0.055,0.028,2
1176,0.055,0.03,2
1177,0.055,0.032,2
1178,0.055,0.034,2
1179,0.055,0.036,2
1180,0.055,0.038,2
1181,0.055,0.04,2
1182,0.055,0.042,2
1183,0.055,0.044,2
1184,0.055,0.046,2
1185,0.055,0.048,2
1186,0.055,0.05,2
1187,0.055,0.052,2
1188,0.055,0.054,2
1189,0.055,0.056,2
1190,0.055,0.058,2
1191,0.055,0.06,2
1192,0.055,0.062,2
1193,0.055,0.064,2
1194,0.055,0.066,2
1195,0.055,0.068,2
1196,0.055,0.07,2
1197,0.055,0.072,2
1198,0.055,0.074,2
1199,0.055,0.076,2
1200,0.055,0.078,2
1201,0.055,0.08,2
1202,0.055,0.082,2
1203,0.055,0.084,2
1204,0.055,0.086,2
1205,0.055,0.088,2
1206,0.055,0.09,2
1207,0.055,0.092,2
1208,0.055,0.094,2
1209,0.055,0.096,2
1210,0.055,0.098,2
1211,0.055,0.1,2
1212,0.06,-0.1,3
1213,0.06,-0.098,3
1214,0.06,-0.096,3
1215,0.06,-0.094,3
1216,0.06,-0.092,3
1217,0.06,-0.09,3
1218,0.06,-0.088,3
1219,0.06,-0.086,3
1220,0.06,-0.084,3
1221,0.06,-0.082,3
1222,0.06,-0.08,3
1223,0.06,-0.078,3
1224,0.06,-0.076,3
1225,0.06,-0.074,3
1226,0.06,-0.072,3
1227,0.06,-0.07,3
1228,0.06,-0.068,3
1229,0.06,-0.066,3
1230,0.06,-0.064,3
1231,0.06,-0.062,3
1232,0.06,-0.06,3
1233,0.06,-0.058,3
1234,0.06,-0.056,3
1235,0.06,-0.054,3
1236,0.06,-0.052,3
1237,0.06,-0.05,3
1238,0.06,-0.048,3
1239,0.06,-0.046,3
1240,0.06,-0.044,3
1241,0.06,-0.042,3
1242,0.06,-0.04,3
1243,0.06,-0.038,3
1244,0.06,-0.036,3
1245,0.06,-0.034,3
1246,0.06,-0.032,3
1247,0.06,-0.03,3
1248,0.06,-0.028,3
1249,0.06,-0.026,3
1250,0.06,-0.024,3
1251,0.06,-0.022,3
1252,0.06,-0.02,3
1253,0.06,-0.018,3
1254,0.06,-0.016,3
1255,0.06,-0.014,3
1256,0.06,-0.012,3
1257,0.06,-0.01,3
1258,0.06,-0.008,3
1259,0.06,-0.006,1
1260,0.06,-0.004,1
1261,0.06,-0.002,1
1262,0.06,0.0,1
1263,0.06,0.002,1
1264,0.06,0.004,2
1265,0.06,0.006,2
1266,0.06,0.008,2
1267,0.06,0.01,2
1268,0.06,0.012,2
1269,0.06,0.014,2
1270,0.06,0.016,2
1271,0.06,0.018,2
1272,0.06,0.02,2
1273,0.06,0.022,2
1274,0.06,0.024,2
1275,0.06,0.026,2
1276,0.06,0.028,2
1277,0.06,0.03,2
1278,0.06,0.032,2
1279,0.06,0.034,2
1280,0.06,0.036,2
1281,0.06,0.038,2
1282,0.06,0.04,2
1283,0.06,0.042,2
1284,0.06,0.044,2
1285,0.06,0.046,2
1286,0.06,0.048,2
1287,0.06,0.05,2
1288,0.06,0.052,2
1289,0.06,0.054,2
1290,0.06,0.056,2
1291,0.06,0.058,2
1292,0.06,0.06,2
1293,0.06,0.062,2
1294,0.06,0.064,2
1295,0.06,0.066,2
1296,0.06,0.068,2
1297,0.06,0.07,2
1298,0.06,0.072,2
1299,0.06,0.074,2
1300,0.06,0.076,2
1301,0.06,0.078,2
1302,0.06,0.08,2
1303,0.06,0.082,2
1304,0.06,0.084,2
1305,0.06,0.086,2
1306,0.06,0.088,2
1307,0.06,0.09,2
1308,0.06,0.092,2
1309,0.06,0.094,2
1310,0.06,0.096,2
1311,0.06,0.098,2
1312,0.06,0.1,2
1313,0.065,-0.1,3
1314,0.065,-0.098,3
1315,0.065,-0.096,3
1316,0.065,-0.094,3
1317,0.065,-0.092,3
1318,0.065,-0.09,3
1319,0.065,-0.088,3
1320,0.065,-0.086,3
1321,0.065,-0.084,3
1322,0.065,-0.082,3
1323,0.065,-0.08,3
1324,0.065,-0.078,3
1325,0.065,-0.076,3
1326,0.065,-0.074,3
1327,0.065,-0.072,3
1328,0.065,-0.07,3
1329,0.065,-0.068,3
1330,0.065,-0.066,3
1331,0.065,-0.064,3
1332,0.065,-0.062,3
1333,0.065,-0.06,3
1334,0.065,-0.058,3
1335,0.065,-0.056,3
1336,0.065,-0.054,3
1337,0.065,-0.052,3
1338,0.065,-0.05,3
1339,0.065,-0.048,3
1340,0.065,-0.046,3
1341,0.065,-0.044,3
1342,0.065,-0.042,3
1343,0.065,-0.04,3
1344,0.065,-0.038,3
1345,0.065,-0.036,3
1346,0.065,-0.034,3
1347,0.065,-0.032,3
1348,0.065,-0.03,3
1349,0.065,-0.028,3
1350,0.065,-0.026,3
1351,0.065,-0.024,3
1352,0.065,-0.022,3
1353,0.065,-0.02,3
1354,0.065,-0.018,3
1355,0.065,-0.016,3
1356,0.065,-0.014,3
1357,0.065,-0.012,3
1358,0.065,-0.01,3
1359,0.065,-0.008,1
1360,0.065,-0.006,1
1361,0.065,-0.004,1
1362,0.065,-0.002,1
1363,0.065,0.0,1
1364,0.065,0.002,1
1365,0.065,0.004,1
1366,0.065,0.006,2
1367,0.065,0.008,2
1368,0.065,0.01,2
1369,0.065,0.012,2
1370,0.065,0.014,2
1371,0.065,0.016,2
1372,0.065,0.018,2
1373,0.065,0.02,2
1374,0.065,0.022,2
1375,0.065,0.024,2
1376,0.065,0.026,2
1377,0.065,0.028,2
1378,0.065,0.03,2
1379,0.065,0.032,2
1380,0.065,0.034,2
1381,0.065,0.036,2
1382,0.065,0.038,2
1383,0.065,0.04,2
1384,0.065,0.042,2
1385,0.065,0.044,2
1386,0.065,0.046,2
1387,0.065,0.048,2
1388,0.065,0.05,2
1389,0.065,0.052,2
1390,0.065,0.054,2
1391,0.065,0.056,2
1392,0.065,0.058,2
1393,0.065,0.06,2
1394,0.065,0.062,2
1395,0.065,0.064,2
1396,0.065,0.066,2
1397,0.065,0.068,2
1398,0.065,0.07,2
1399,0.065,0.072,2
1400,0.065,0.074,2
1401,0.065,0.076,2
1402,0.065,0.078,2
1403,0.065,0.08,2
1404,0.065,0.082,2
1405,0.065,0.084,2
1406,0.065,0.086,2
1407,0.065,0.088,2
1408,0.065,0.09,2
1409,0.065,0.092,2
1410,0.065,0.094,2
1411,0.065,0.096,2
1412,0.065,0.098,2
1413,0.065,0.1,2
1414,0.07,-0.1,3
1415,0.07,-0.098,3
1416,0.07,-0.096,3
1417,0.07,-0.094,3
1418,0.07,-0.092,3
1419,0.07,-0.09,3
1420,0.07,-0.088,3
1421,0.07,-0.086,3
1422,0.07,-0.084,3
1423,0.07,-0.082,3
1424,0.07,-0.08,3
1425,0.07,-0.078,3
1426,0.07,-0.076,3
1427,0.07,-0.074,3
1428,0.07,-0.072,3
1429,0.07,-0.07,3
1430,0.07,-0.068,3
1431,0.07,-0.066,3
1432,0.07,-0.064,3
1433,0.07,-0.062,3
1434,0.07,-0.06,3
1435,0.07,-0.058,3
1436,0.07,-0.056,3
1437,0.07,-0.054,3
1438,0.07,-0.052,3
1439,0.07,-0.05,3
1440,0.07,-0.048,3
1441,0.07,-0.046,3
1442,0.07,-0.044,3
1443,0.07,-0.042,3
1444,0.07,-0.04,3
1445,0.07,-0.038,3
1446,0.07,-0.036,3
1447,0.07,-0.034,3
1448,0.07,-0.032,3
1449,0.07,-0.03,3
1450,0.07,-0.028,3
1451,0.07,-0.026,3
1452,0.07,-0.024,3
1453,0.07,-0.022,3
1454,0.07,-0.02,3
1455,0.07,-0.018,3
1456,0.07,-0.016,3
1457,0.07,-0.014,3
1458,0.07,-0.012,3
1459,0.07,-0.01,3
1460,0.07,-0.008,1
1461,0.07,-0.006,1
1462,0.07,-0.004,1
1463,0.07,-0.002,1
1464,0.07,0.0,1
1465,0.07,0.002,1
1466,0.07,0.004,1
1467,0.07,0.006,2
1468,0.07,0.008,2
1469,0.07,0.01,2
1470,0.07,0.012,2
1471,0.07,0.014,2
1472,0.07,0.016,2
1473,0.07,0.018,2
1474,0.07,0.02,2
1475,0.07,0.022,2
1476,0.07,0.024,2
1477,0.07,0.026,2
1478,0.07,0.028,2
1479,0.07,0.03,2
1480,0.07,0.032,2
1481,0.07,0.034,2
1482,0.07,0.036,2
1483,0.07,0.038,2
1484,0.07,0.04,2
1485,0.07,0.042,2
1486,0.07,0.044,2
1487,0.07,0.046,2
1488,0.07,0.048,2
1489,0.07,0.05,2
1490,0.07,0.052,2
1491,0.07,0.054,2
1492,0.07,0.056,2
1493,0.07,0.058,2
1494,0.07,0.06,2
1495,0.07,0.062,2
1496,0.07,0.064,2
1497,0.07,0.066,2
1498,0.07,0.068,2
1499,0.07,0.07,2
1500,0.07,0.072,2
1501,0.07,0.074,2
1502,0.07,0.076,2
1503,0.07,0.078,2
1504,0.07,0.08,2
1505,0.07,0.082,2
1506,0.07,0.084,2
1507,0.07,0.086,2
1508,0.07,0.088,2
1509,0.07,0.09,2
1510,0.07,0.092,2
1511,0.07,0.094,2
1512,0.07,0.096,2
1513,0.07,0.098,2
1514,0.07,0.1,2
1515,0.075,-0.1,3
1516,0.075,-0.098,3
1517,0.075,-0.096,3
1518,0.075,-0.094,3
1519,0.075,-0.092,3
1520,0.075,-0.09,3
1521,0.075,-0.088,3
1522,0.075,-0.086,3
1523,0.075,-0.084,3
1524,0.075,-0.082,3
1525,0.075,-0.08,3
1526,0.075,-0.078,3
1527,0.075,-0.076,3
1528,0.075,-0.074,3
1529,0.075,-0.072,3
1530,0.075,-0.07,3
1531,0.075,-0.068,3
1532,0.075,-0.066,3
1533,0.075,-0.064,3
1534,0.075,-0.062,3
1535,0.075,-0.06,3
1536,0.075,-0.058,3
1537,0.075,-0.056,3
1538,0.075,-0.054,3
1539,0.075,-0.052,3
1540,0.075,-0.05,3
1541,0.075,-0.048,3
1542,0.075,-0.046,3
1543,0.075,-0.044,3
1544,0.075,-0.042,3
1545,0.075,-0.04,3
1546,0.075,-0.038,3
1547,0.075,-0.036,3
1548,0.075,-0.034,3
1549,0.075,-0.032,3
1550,0.075,-0.03,3
1551,0.075,-0.028,3
1552,0.075,-0.026,3
1553,0.075,-0.024,3
1554,0.075,-0.022,3
1555,0.075,-0.02,3
1556,0.075,-0.018,3
1557,0.075,-0.016,3
1558,0.075,-0.014,3
1559,0.075,-0.012,3
1560,0.075,-0.01,3
1561,0.075,-0.008,1
1562,0.075,-0.006,1
1563,0.075,-0.004,1
1564,0.075,-0.002,1
1565,0.075,0.0,1
1566,0.075,0.002,1
1567,0.075,0.004,1
1568,0.075,0.006,2
1569,0.075,0.008,2
1570,0.075,0.01,2
1571,0.075,0.012,2
1572,0.075,0.014,2
1573,0.075,0.016,2
1574,0.075,0.018,2
1575,0.075,0.02,2
1576,0.075,0.022,2
1577,0.075,0.024,2
1578,0.075,0.026,2
1579,0.075,0.028,2
1580,0.075,0.03,2
1581,0.075,0.032,2
1582,0.075,0.034,2
1583,0.075,0.036,2
1584,0.075,0.038,2
1585,0.075,0.04,2
1586,0.075,0.042,2
1587,0.075,0.044,2
1588,0.075,0.046,2
1589,0.075,0.048,2
1590,0.075,0.05,2
1591,0.075,0.052,2
1592,0.075,0.054,2
1593,0.075,0.056,2
1594,0.075,0.058,2
1595,0.075,0.06,2
1596,0.075,0.062,2
1597,0.075,0.064,2
1598,0.075,0.066,2
1599,0.075,0.068,2
1600,0.075,0.07,2
1601,0.075,0.072,2
1602,0.075,0.074,2
1603,0.075,0.076,2
1604,0.075,0.078,2
1605,0.075,0.08,2
1606,0.075,0.082,2
1607,0.075,0.084,2
1608,0.075,0.086,2
1609,0.075,0.088,2
1610,0.075,0.09,2
1611,0.075,0.092,2
1612,0.075,0.094,2
1613,0.075,0.096,2
1614,0.075,0.098,2
1615,0.075,0.1,2
1616,0.08,-0.1,3
1617,0.08,-0.098,3
1618,0.08,-0.096,3
1619,0.08,-0.094,3
1620,0.08,-0.092,3
1621,0.08,-0.09,3
1622,0.08,-0.088,3
1623,0.08,-0.086,3
1624,0.08,-0.084,3
1625,0.08,-0.082,3
1626,0.08,-0.08,3
1627,0.08,-0.078,3
1628,0.08,-0.076,3
1629,0.08,-0.074,3
1630,0.08,-0.072,3
1631,0.08,-0.07,3
1632,0.08,-0.068,3
1633,0.08,-0.066,3
1634,0.08,-0.064,3
1635,0.08,-0.062,3
1636,0.08,-0.06,3
1637,0.08,-0.058,3
1638,0.08,-0.056,3
1639,0.08,-0.054,3
1640,0.08,-0.052,3
1641,0.08,-0.05,3
1642,0.08,-0.048,3
1643,0.08,-0.046,3
1644,0.08,-0.044,3
1645,0.08,-0.042,3
1646,0.08,-0.04,3
1647,0.08,-0.038,3
1648,0.08,-0.036,3
1649,0.08,-0.034,3
1650,0.08,-0.032,3
1651,0.08,-0.03,3
1652,0.08,-0.028,3
1653,0.08,-0.026,3
1654,0.08,-0.024,3
1655,0.08,-0.022,3
1656,0.08,-0.02,3
1657,0.08,-0.018,3
1658,0.08,-0.016,3
1659,0.08,-0.014,3
1660,0.08,-0.012,3
1661,0.08,-0.01,1
1662,0.08,-0.008,1
1663,0.08,-0.006,1
1664,0.08,-0.004,1
1665,0.08,-0.002,1
1666,0.08,0.0,1
1667,0.08,0.002,1
1668,0.08,0.004,1
1669,0.08,0.006,2
1670,0.08,0.008,2
1671,0.08,0.01,2
1672,0.08,0.012,2
1673,0.08,0.014,2
1674,0.08,0.016,2
1675,0.08,0.018,2
1676,0.08,0.02,2
1677,0.08,0.022,2
1678,0.08,0.024,2
1679,0.08,0.026,2
1680,0.08,0.028,2
1681,0.08,0.03,2
1682,0.08,0.032,2
1683,0.08,0.034,2
1684,0.08,0.036,2
1685,0.08,0.038,2
1686,0.08,0.04,2
1687,0.08,0.042,2
1688,0.08,0.044,2
1689,0.08,0.046,2
1690,0.08,0.048,2
1691,0.08,0.05,2
1692,0.08,0.052,2
1693,0.08,0.054,2
1694,0.08,0.056,2
1695,0.08,0.058,2
1696,0.08,0.06,2
1697,0.08,0.062,2
1698,0.08,0.064,2
1699,0.08,0.066,2
1700,0.08,0.068,2
1701,0.08,0.07,2
1702,0.08,0.072,2
1703,0.08,0.074,2
1704,0.08,0.076,2
1705,0.08,0.078,2
1706,0.08,0.08,2
1707,0.08,0.082,2
1708,0.08,0.084,2
1709,0.08,0.086,2
1710,0.08,0.088,2
1711,0.08,0.09,2
1712,0.08,0.092,2
1713,0.08,0.094,2
1714,0.08,0.096,2
1715,0.08,0.098,2
1716,0.08,0.1,2
1717,0.085,-0.1,3
1718,0.085,-0.098,3
1719,0.085,-0.096,3
1720,0.085,-0.094,3
1721,0.085,-0.092,3
1722,0.085,-0.09,3
1723,0.085,-0.088,3
1724,0.085,-0.086,3
1725,0.085,-0.084,3
1726,0.085,-0.082,3
1727,0.085,-0.08,3
1728,0.085,-0.078,3
1729,0.085,-0.076,3
1730,0.085,-0.074,3
1731,0.085,-0.072,3
1732,0.085,-0.07,3
1733,0.085,-0.068,3
1734,0.085,-0.066,3
1735,0.085,-0.064,3
1736,0.085,-0.062,3
1737,0.085,-0.06,3
1738,0.085,-0.058,3
1739,0.085,-0.056,3
1740,0.085,-0.054,3
1741,0.085,-0.052,3
1742,0.085,-0.05,3
1743,0.085,-0.048,3
1744,0.085,-0.046,3
1745,0.085,-0.044,3
1746,0.085,-0.042,3
1747,0.085,-0.04,3
1748,0.085,-0.038,3
1749,0.085,-0.036,3
1750,0.085,-0.034,3
1751,0.085,-0.032,3
1752,0.085,-0.03,3
1753,0.085,-0.028,3
1754,0.085,-0.026,3
1755,0.085,-0.024,3
1756,0.085,-0.022,3
1757,0.085,-0.02,3
1758,0.085,-0.018,3
1759,0.085,-0.016,3
1760,0.085,-0.014,3
1761,0.085,-0.012,3
1762,0.085,-0.01,1
1763,0.085,-0.008,1
1764,0.085,-0.006,1
1765,0.085,-0.004,1
1766,0.085,-0.002,1
1767,0.085,0.0,1
1768,0.085,0.002,1
1769,0.085,0.004,1
1770,0.085,0.006,2
1771,0.085,0.008,2
1772,0.085,0.01,2
1773,0.085,0.012,2
1774,0.085,0.014,2
1775,0.085,0.016,2
1776,0.085,0.018,2
1777,0.085,0.02,2
1778,0.085,0.022,2
1779,0.085,0.024,2
1780,0.085,0.026,2
1781,0.085,0.028,2
1782,0.085,0.03,2
1783,0.085,0.032,2
1784,0.085,0.034,2
1785,0.085,0.036,2
1786,0.085,0.038,2
1787,0.085,0.04,2
1788,0.085,0.042,2
1789,0.085,0.044,2
1790,0.085,0.046,2
1791,0.085,0.048,2
1792,0.085,0.05,2
1793,0.085,0.052,2
1794,0.085,0.054,2
1795,0.085,0.056,2
1796,0.085,0.058,2
1797,0.085,0.06,2
1798,0.085,0.062,2
1799,0.085,0.064,2
1800,0.085,0.066,2
1801,0.085,0.068,2
1802,0.085,0.07,2
1803,0.085,0.072,2
1804,0.085,0.074,2
1805,0.085,0.076,2
1806,0.085,0.078,2
1807,0.085,0.08,2
1808,0.085,0.082,2
1809,0.085,0.084,2
1810,0.085,0.086,2
1811,0.085,0.088,2
1812,0.085,0.09,2
1813,0.085,0.092,2
1814,0.085,0.094,2
1815,0.085,0.096,2
1816,0.085,0.098,2
1817,0.085,0.1,2
1818,0.09,-0.1,3
1819,0.09,-0.098,3
1820,0.09,-0.096,3
1821,0.09,-0.094,3
1822,0.09,-0.092,3
1823,0.09,-0.09,3
1824,0.09,-0.088,3
1825,0.09,-0.086,3
1826,0.09,-0.084,3
1827,0.09,-0.082,3
1828,0.09,-0.08,3
1829,0.09,-0.078,3
1830,0.09,-0.076,3
1831,0.09,-0.074,3
1832,0.09,-0.072,3
1833,0.09,-0.07,3
1834,0.09,-0.068,3
1835,0.09,-0.066,3
1836,0.09,-0.064,3
1837,0.09,-0.062,3
1838,0.09,-0.06,3
1839,0.09,-0.058,3
1840,0.09,-0.056,3
1841,0.09,-0.054,3
1842,0.09,-0.052,3
1843,0.09,-0.05,3
1844,0.09,-0.048,3
1845,0.09,-0.046,3
1846,0.09,-0.044,3
1847,0.09,-0.042,3
1848,0.09,-0.04,3
1849,0.09,-0.038,3
1850,0.09,-0.036,3
1851,0.09,-0.034,3
1852,0.09,-0.032,3
1853,0.09,-0.03,3
1854,0.09,-0.028,3
1855,0.09,-0.026,3
1856,0.09,-0.024,3
1857,0.09,-0.022,3
1858,0.09,-0.02,3
1859,0.09,-0.018,3
1860,0.09,-0.016,3
1861,0.09,-0.014,3
1862,0.09,-0.012,3
1863,0.09,-0.01,1
1864,0.09,-0.008,1
1865,0.09,-0.006,1
1866,0.09,-0.004,1
1867,0.09,-0.002,1
1868,0.09,0.0,1
1869,0.09,0.002,1
1870,0.09,0.004,1
1871,0.09,0.006,2
1872,0.09,0.008,2
1873,0.09,0.01,2
1874,0.09,0.012,2
1875,0.09,0.014,2
1876,0.09,0.016,2
1877,0.09,0.018,2
1878,0.09,0.02,2
1879,0.09,0.022,2
1880,0.09,0.024,2
1881,0.09,0.026,2
1882,0.09,0.028,2
1883,0.09,0.03,2
1884,0.09,0.032,2
1885,0.09,0.034,2
1886,0.09,0.036,2
1887,0.09,0.038,2
1888,0.09,0.04,2
1889,0.09,0.042,2
1890,0.09,0.044,2
1891,0.09,0.046,2
1892,0.09,0.048,2
1893,0.09,0.05,2
1894,0.09,0.052,2
1895,0.09,0.054,2
1896,0.09,0.056,2
1897,0.09,0.058,2
1898,0.09,0.06,2
1899,0.09,0.062,2
1900,0.09,0.064,2
1901,0.09,0.066,2
1902,0.09,0.068,2
1903,0.09,0.07,2
1904,0.09,0.072,2
1905,0.09,0.074,2
1906,0.09,0.076,2
1907,0.09,0.078,2
1908,0.09,0.08,2
1909,0.09,0.082,2
1910,0.09,0.084,2
1911,0.09,0.086,2
1912,0.09,0.088,2
1913,0.09,0.09,2
1914,0.09,0.092,2
1915,0.09,0.094,2
1916,0.09,0.096,2
1917,0.09,0.098,2
1918,0.09,0.1,2
1919,0.095,-0.1,3
1920,0.095,-0.098,3
1921,0.095,-0.096,3
1922,0.095,-0.094,3
1923,0.095,-0.092,3
1924,0.095,-0.09,3
1925,0.095,-0.088,3
1926,0.095,-0.086,3
1927,0.095,-0.084,3
1928,0.095,-0.082,3
1929,0.095,-0.08,3
1930,0.095,-0.078,3
1931,0.095,-0.076,3
1932,0.095,-0.074,3
1933,0.095,-0.072,3
1934,0.095,-0.07,3
1935,0.095,-0.068,3
1936,0.095,-0.066,3
1937,0.095,-0.064,3
1938,0.095,-0.062,3
1939,0.095,-0.06,3
1940,0.095,-0.058,3
1941,0.095,-0.056,3
1942,0.095,-0.054,3
1943,0.095,-0.052,3
1944,0.095,-0.05,3
1945,0.095,-0.048,3
1946,0.095,-0.046,3
1947,0.095,-0.044,3
1948,0.095,-0.042,3
1949,0.095,-0.04,3
1950,0.095,-0.038,3
1951,0.095,-0.036,3
1952,0.095,-0.034,3
1953,0.095,-0.032,3
1954,0.095,-0.03,3
1955,0.095,-0.028,3
1956,0.095,-0.026,3
1957,0.095,-0.024,3
1958,0.095,-0.022,3
1959,0.095,-0.02,3
1960,0.095,-0.018,3
1961,0.095,-0.016,3
1962,0.095,-0.014,3
1963,0.095,-0.012,1
1964,0.095,-0.01,1
1965,0.095,-0.008,1
1966,0.095,-0.006,1
1967,0.095,-0.004,1
1968,0.095,-0.002,1
1969,0.095,0.0,1
1970,0.095,0.002,1
1971,0.095,0.004,1
1972,0.095,0.006,2
1973,0.095,0.008,2
1974,0.095,0.01,2
1975,0.095,0.012,2
1976,0.095,0.014,2
1977,0.095,0.016,2
1978,0.095,0.018,2
1979,0.095,0.02,2
1980,0.095,0.022,2
1981,0.095,0.024,2
1982,0.095,0.026,2
1983,0.095,0.028,2
1984,0.095,0.03,2
1985,0.095,0.032,2
1986,0.095,0.034,2
1987,0.095,0.036,2
1988,0.095,0.038,2
1989,0.095,0.04,2
1990,0.095,0.042,2
1991,0.095,0.044,2
1992,0.095,0.046,2
1993,0.095,0.048,2
1994,0.095,0.05,2
1995,0.095,0.052,2
1996,0.095,0.054,2
1997,0.095,0.056,2
1998,0.095,0.058,2
1999,0.095,0.06,2
2000,0.095,0.062,2
2001,0.095,0.064,2
2002,0.095,0.066,2
2003,0.095,0.068,2
2004,0.095,0.07,2
2005,0.095,0.072,2
2006,0.095,0.074,2
2007,0.095,0.076,2
2008,0.095,0.078,2
2009,0.095,0.08,2
2010,0.095,0.082,2
2011,0.095,0.084,2
2012,0.095,0.086,2
2013,0.095,0.088,2
2014,0.095,0.09,2
2015,0.095,0.092,2
2016,0.095,0.094,2
2017,0.095,0.096,2
2018,0.095,0.098,2
2019,0.095,0.1,2
2020,0.1,-0.1,3
2021,0.1,-0.098,3
2022,0.1,-0.096,3
2023,0.1,-0.094,3
2024,0.1,-0.092,3
2025,0.1,-0.09,3
2026,0.1,-0.088,3
2027,0.1,-0.086,3
2028,0.1,-0.084,3
2029,0.1,-0.082,3
2030,0.1,-0.08,3
2031,0.1,-0.078,3
2032,0.1,-0.076,3
2033,0.1,-0.074,3
2034,0.1,-0.072,3
2035,0.1,-0.07,3
2036,0.1,-0.068,3
2037,0.1,-0.066,3
2038,0.1,-0.064,3
2039,0.1,-0.062,3
2040,0.1,-0.06,3
2041,0.1,-0.058,3
2042,0.1,-0.056,3
2043,0.1,-0.054,3
2044,0.1,-0.052,3
2045,0.1,-0.05,3
2046,0.1,-0.048,3
2047,0.1,-0.046,3
2048,0.1,-0.044,3
2049,0.1,-0.042,3
2050,0.1,-0.04,3
2051,0.1,-0.038,3
2052,0.1,-0.036,3
2053,0.1,-0.034,3
2054,0.1,-0.032,3
2055,0.1,-0.03,3
2056,0.1,-0.028,3
2057,0.1,-0.026,3
2058,0.1,-0.024,3
2059,0.1,-0.022,3
2060,0.1,-0.02,3
2061,0.1,-0.018,3
2062,0.1,-0.016,3
2063,0.1,-0.014,3
2064,0.1,-0.012,1
2065,0.1,-0.01,1
2066,0.1,-0.008,1
2067,0.1,-0.006,1
2068,0.1,-0.004,1
2069,0.1,-0.002,1
2070,0.1,0.0,1
2071,0.1,0.002,1
2072,0.1,0.004,1
2073,0.1,0.006,1
2074,0.1,0.008,2
2075,0.1,0.01,2
2076,0.1,0.012,2
2077,0.1,0.014,2
2078,0.1,0.016,2
2079,0.1,0.018,2
2080,0.1,0.02,2
2081,0.1,0.022,2
2082,0.1,0.024,2
2083,0.1,0.026,2
2084,0.1,0.028,2
2085,0.1,0.03,2
2086,0.1,0.032,2
2087,0.1,0.034,2
2088,0.1,0.036,2
2089,0.1,0.038,2
2090,0.1,0.04,2
2091,0.1,0.042,2
2092,0.1,0.044,2
2093,0.1,0.046,2
2094,0.1,0.048,2
2095,0.1,0.05,2
2096,0.1,0.052,2
2097,0.1,0.054,2
2098,0.1,0.056,2
2099,0.1,0.058,2
2100,0.1,0.06,2
2101,0.1,0.062,2
2102,0.1,0.064,2
2103,0.1,0.066,2
2104,0.1,0.068,2
2105,0.1,0.07,2
2106,0.1,0.072,2
2107,0.1,0.074,2
2108,0.1,0.076,2
2109,0.1,0.078,2
2110,0.1,0.08,2
2111,0.1,0.082,2
2112,0.1,0.084,2
2113,0.1,0.086,2
2114,0.1,0.088,2
2115,0.1,0.09,2
2116,0.1,0.092,2
2117,0.1,0.094,2
2118,0.1,0.096,2
2119,0.1,0.098,2
2120,0.1,0.1,2
2121,0.105,-0.1,3
2122,0.105,-0.098,3
2123,0.105,-0.096,3
2124,0.105,-0.094,3
2125,0.105,-0.092,3
2126,0.105,-0.09,3
2127,0.105,-0.088,3
2128,0.105,-0.086,3
2129,0.105,-0.084,3
2130,0.105,-0.082,3
2131,0.105,-0.08,3
2132,0.105,-0.078,3
2133,0.105,-0.076,3
2134,0.105,-0.074,3
2135,0.105,-0.072,3
2136,0.105,-0.07,3
2137,0.105,-0.068,3
2138,0.105,-0.066,3
2139,0.105,-0.064,3
2140,0.105,-0.062,3
2141,0.105,-0.06,3
2142,0.105,-0.058,3
2143,0.105,-0.056,3
